Entry_Date,Exit_Date,Regime,Lots,CE_Entry,PE_Entry,Straddle_Entry,CE_Exit,PE_Exit,Straddle_Exit,Gross_PnL,Taxes,Slippage_Cost,Net_PnL,Equity,Reason,Peak,Drawdown_Pct
2023-07-05 12:15:00,2023-07-05 12:45:00,YELLOW,2,53.45,62.9,116.41,49.63,64.57,114.19,-287.99,79.73,14.99,-367.72,575414.79,TIME_OUT,577008.99,0.28
2023-07-05 13:15:00,2023-07-05 13:41:00,YELLOW,2,50.1,60.6,110.76,67.37,63.82,131.18,2655.77,82.81,15.73,2572.96,577987.75,TARGET,577987.75,0.0
2023-07-05 13:50:00,2023-07-05 14:08:00,YELLOW,2,67.65,41.9,109.6,68.07,62.52,130.58,2727.39,82.6,15.61,2644.79,580632.54,TARGET,580632.54,0.0
2023-07-05 14:10:00,2023-07-05 14:34:00,YELLOW,2,42.0,61.25,103.3,64.57,61.32,125.89,2936.1,81.14,14.9,2854.96,583487.49,TARGET,583487.49,0.0
2023-07-07 10:15:00,2023-07-07 10:45:00,GREEN,2,95.1,105.9,201.1,96.95,101.8,198.75,-305.49,103.71,25.99,-409.2,583078.3,TIME_OUT,583487.49,0.07
2023-07-07 11:40:00,2023-07-07 12:10:00,GREEN,3,92.85,103.95,196.9,85.91,107.15,193.05,-749.77,129.71,38.02,-879.48,582198.82,TIME_OUT,583487.49,0.22
2023-07-07 12:15:00,2023-07-07 12:45:00,GREEN,3,92.65,98.3,191.05,109.25,83.81,193.05,391.55,129.04,37.45,262.51,582461.33,TIME_OUT,583487.49,0.18
2023-07-07 12:50:00,2023-07-07 13:20:00,GREEN,3,110.7,83.3,194.1,109.2,84.41,193.6,-96.3,129.56,37.8,-225.86,582235.47,TIME_OUT,583487.49,0.21
2023-07-07 13:25:00,2023-07-07 13:55:00,GREEN,3,112.5,81.15,193.75,110.94,79.06,190.0,-729.67,128.4,37.42,-858.07,581377.41,TIME_OUT,583487.49,0.36
2023-07-07 14:00:00,2023-07-07 14:30:00,GREEN,3,109.8,80.3,190.2,90.3,94.45,184.76,-1060.31,126.37,36.56,-1186.67,580190.73,TIME_OUT,583487.49,0.57
2023-07-07 15:00:00,2023-07-07 15:10:00,GREEN,3,104.1,77.3,181.49,90.95,90.85,181.81,62.08,124.45,35.42,-62.37,580128.36,EOD,583487.49,0.58
2023-07-10 10:30:00,2023-07-10 10:42:00,GREEN,3,94.1,71.0,165.18,96.45,92.65,189.11,4664.96,124.84,34.54,4540.12,584668.48,TARGET,584668.48,0.0
2023-07-10 10:55:00,2023-07-10 11:25:00,GREEN,3,94.3,70.65,165.03,71.01,92.85,163.87,-227.07,116.99,32.07,-344.06,584324.42,TIME_OUT,584668.48,0.06
2023-07-10 12:20:00,2023-07-10 12:35:00,YELLOW,1,68.7,85.15,153.93,90.25,85.46,175.71,1416.04,71.26,10.71,1344.77,585669.19,TARGET,585669.19,0.0
2023-07-10 13:05:00,2023-07-10 13:08:00,YELLOW,1,68.8,83.2,152.08,90.25,85.91,176.16,1565.58,71.24,10.67,1494.34,587163.54,TARGET,587163.54,0.0
2023-07-10 13:25:00,2023-07-10 13:55:00,YELLOW,2,73.3,76.35,149.72,74.81,73.41,148.23,-194.87,89.32,19.37,-284.19,586879.35,TIME_OUT,587163.54,0.05
2023-07-10 14:05:00,2023-07-10 14:21:00,YELLOW,2,66.05,83.2,149.32,88.46,82.91,171.36,2865.15,94.07,20.84,2771.08,589650.43,TARGET,589650.43,0.0
2023-07-10 14:30:00,2023-07-10 15:00:00,YELLOW,2,65.85,83.85,149.77,90.9,74.51,165.42,2033.51,92.88,20.49,1940.63,591591.06,TIME_OUT,591591.06,0.0
2023-07-11 10:20:00,2023-07-11 10:30:00,YELLOW,2,73.2,53.35,126.61,74.51,76.21,150.72,3134.47,88.07,18.03,3046.41,594637.47,TARGET,594637.47,0.0
2023-07-11 10:35:00,2023-07-11 11:05:00,GREEN,4,52.45,72.75,125.26,56.02,67.72,123.74,-396.37,117.57,32.37,-513.94,594123.53,TIME_OUT,594637.47,0.09
2023-07-11 11:25:00,2023-07-11 11:55:00,GREEN,4,62.2,62.9,125.16,63.17,61.22,124.39,-201.44,117.82,32.44,-319.26,593804.26,TIME_OUT,594637.47,0.14
2023-07-11 12:35:00,2023-07-11 13:05:00,GREEN,4,53.5,68.25,121.81,55.97,62.17,118.14,-954.19,114.73,31.19,-1068.92,592735.35,TIME_OUT,594637.47,0.32
2023-07-11 13:10:00,2023-07-11 13:30:00,GREEN,5,53.75,64.0,117.81,75.66,66.92,142.58,8050.19,143.47,42.31,7906.72,600642.06,TARGET,600642.06,0.0
2023-07-11 13:35:00,2023-07-11 13:48:00,YELLOW,2,51.35,65.9,117.31,76.51,67.27,143.78,3441.03,85.92,16.97,3355.11,603997.18,TARGET,603997.18,0.0
2023-07-11 13:55:00,2023-07-11 14:25:00,GREEN,5,68.55,46.65,115.26,57.12,53.12,110.24,-1629.14,126.27,36.64,-1755.41,602241.76,TIME_OUT,603997.18,0.29
2023-07-11 14:45:00,2023-07-11 15:10:00,YELLOW,2,56.6,54.15,110.81,76.96,36.98,113.94,407.89,79.25,14.61,328.64,602570.4,EOD,603997.18,0.24
2023-07-12 10:30:00,2023-07-12 11:00:00,YELLOW,2,52.75,53.85,106.65,67.17,63.77,130.93,3156.56,82.44,15.44,3074.11,605644.51,TARGET,605644.51,0.0
2023-07-12 12:45:00,2023-07-12 12:48:00,YELLOW,2,42.75,61.75,104.55,64.42,59.12,123.54,2468.17,80.75,14.83,2387.42,608031.93,TARGET,608031.93,0.0
2023-07-14 10:05:00,2023-07-14 10:35:00,GREEN,3,97.05,82.45,179.59,107.3,74.21,181.51,374.29,124.14,35.21,250.15,608282.09,TIME_OUT,608282.09,0.0
2023-07-14 10:40:00,2023-07-14 11:10:00,GREEN,3,107.45,73.85,181.39,111.59,68.02,179.61,-347.2,123.76,35.2,-470.95,607811.13,TIME_OUT,608282.09,0.08
2023-07-14 11:40:00,2023-07-14 12:10:00,GREEN,3,113.0,69.2,182.29,84.26,88.21,172.46,-1916.34,121.64,34.59,-2037.98,605773.15,TIME_OUT,608282.09,0.41
2023-07-14 12:15:00,2023-07-14 12:30:00,GREEN,3,86.3,86.45,172.84,109.75,88.81,198.55,5014.29,128.65,36.21,4885.64,610658.79,TARGET,610658.79,0.0
2023-07-14 12:45:00,2023-07-14 13:15:00,GREEN,3,90.8,82.05,172.94,101.05,75.86,176.91,775.14,121.95,34.11,653.19,611311.98,TIME_OUT,611311.98,0.0
2023-07-14 13:25:00,2023-07-14 13:55:00,GREEN,3,102.7,75.25,178.04,89.95,81.66,171.61,-1252.84,120.89,34.09,-1373.73,609938.25,TIME_OUT,611311.98,0.22
2023-07-14 14:00:00,2023-07-14 14:30:00,GREEN,3,101.5,76.05,177.64,105.4,71.56,176.96,-132.07,122.5,34.57,-254.58,609683.67,TIME_OUT,611311.98,0.27
2023-07-14 14:35:00,2023-07-14 15:05:00,GREEN,3,97.35,76.5,173.94,83.21,82.36,165.57,-1632.1,118.55,33.1,-1750.65,607933.03,TIME_OUT,611311.98,0.55
2023-07-17 09:55:00,2023-07-17 10:25:00,GREEN,3,84.8,78.35,163.23,86.46,74.66,161.12,-411.87,115.93,31.62,-527.81,607405.22,TIME_OUT,611311.98,0.64
2023-07-17 10:35:00,2023-07-17 11:00:00,GREEN,3,91.7,72.35,164.13,92.85,91.85,184.71,4012.24,123.35,34.01,3888.89,611294.1,TARGET,611311.98,0.0
2023-07-17 11:05:00,2023-07-17 11:30:00,GREEN,3,67.7,92.05,159.83,92.75,91.45,184.21,4753.71,122.7,33.54,4631.0,615925.11,TARGET,615925.11,0.0
2023-07-17 12:15:00,2023-07-17 12:41:00,YELLOW,2,70.5,87.35,157.93,92.5,88.81,181.31,3039.45,96.79,22.05,2942.66,618867.76,TARGET,618867.76,0.0
2023-07-17 12:55:00,2023-07-17 13:25:00,YELLOW,2,71.6,83.45,155.13,77.16,78.16,155.32,25.32,91.2,20.18,-65.88,618801.88,TIME_OUT,618867.76,0.01
2023-07-17 13:55:00,2023-07-17 14:25:00,YELLOW,2,83.55,72.9,156.53,83.71,70.91,154.62,-247.72,91.17,20.22,-338.89,618462.99,TIME_OUT,618867.76,0.07
2023-07-17 14:30:00,2023-07-17 14:59:00,YELLOW,2,82.15,72.3,154.53,86.26,91.1,177.36,2968.43,95.71,21.57,2872.71,621335.7,TARGET,621335.7,0.0
2023-07-18 10:25:00,2023-07-18 10:49:00,YELLOW,2,61.95,94.5,156.53,82.46,94.25,176.71,2623.84,95.73,21.66,2528.11,623863.81,TARGET,623863.81,0.0
2023-07-18 11:15:00,2023-07-18 11:45:00,YELLOW,2,75.45,79.4,154.93,86.61,70.16,156.77,239.74,91.49,20.26,148.25,624012.06,TIME_OUT,624012.06,0.0
2023-07-18 13:20:00,2023-07-18 13:33:00,YELLOW,2,68.5,83.3,151.88,88.61,83.36,171.96,2611.45,94.39,21.05,2517.06,626529.12,TARGET,626529.12,0.0
2023-07-18 13:40:00,2023-07-18 14:10:00,YELLOW,2,67.85,80.6,148.52,79.76,66.67,146.43,-272.67,88.86,19.17,-361.53,626167.59,TIME_OUT,626529.12,0.06
2023-07-18 14:25:00,2023-07-18 14:54:00,YELLOW,2,62.5,85.45,148.02,89.95,80.56,170.51,2923.79,93.8,20.71,2830.0,628997.58,TARGET,628997.58,0.0
2023-07-19 13:30:00,2023-07-19 14:00:00,YELLOW,2,66.35,50.1,116.51,51.37,67.27,118.64,277.22,80.66,15.28,196.56,629194.14,TIME_OUT,629194.14,0.0
2023-07-19 14:05:00,2023-07-19 14:19:00,YELLOW,2,51.5,57.25,108.8,69.37,65.62,134.98,3403.15,83.45,15.85,3319.71,632513.85,TARGET,632513.85,0.0
2023-07-19 14:25:00,2023-07-19 14:30:00,GREEN,5,67.1,43.7,110.86,69.92,63.57,133.48,7354.04,137.43,39.71,7216.61,639730.46,TARGET,639730.46,0.0
2023-07-19 14:40:00,2023-07-19 14:43:00,YELLOW,3,43.95,62.9,106.9,68.92,65.22,134.13,5309.75,101.09,23.5,5208.66,644939.12,TARGET,644939.12,0.0
2023-07-19 14:45:00,2023-07-19 15:00:00,YELLOW,3,67.95,41.15,109.15,63.57,60.62,124.19,2931.5,98.26,22.75,2833.24,647772.35,TARGET,647772.35,0.0
2023-07-20 11:45:00,2023-07-20 12:15:00,YELLOW,3,29.8,48.9,78.74,41.83,31.38,73.21,-1077.57,78.96,14.82,-1156.52,646615.83,TIME_OUT,647772.35,0.18
2023-07-21 10:20:00,2023-07-21 10:50:00,GREEN,2,135.0,97.95,233.07,131.88,103.05,234.93,242.58,113.64,30.42,128.94,646744.77,TIME_OUT,647772.35,0.16
2023-07-21 11:35:00,2023-07-21 12:05:00,GREEN,2,119.1,113.35,232.57,145.88,90.6,236.48,509.01,113.92,30.49,395.09,647139.87,TIME_OUT,647772.35,0.1
2023-07-21 12:10:00,2023-07-21 12:40:00,GREEN,2,142.5,93.1,235.72,137.08,96.3,233.38,-303.49,113.52,30.49,-417.01,646722.85,TIME_OUT,647772.35,0.16
2023-07-21 12:45:00,2023-07-21 13:15:00,GREEN,2,141.3,93.35,234.77,126.04,97.35,223.39,-1479.28,111.38,29.78,-1590.66,645132.19,TIME_OUT,647772.35,0.41
2023-07-21 14:00:00,2023-07-21 14:30:00,GREEN,2,133.9,86.65,220.66,131.63,89.01,220.64,-2.68,109.73,28.68,-112.42,645019.78,TIME_OUT,647772.35,0.42
2023-07-24 10:20:00,2023-07-24 10:50:00,GREEN,3,111.55,86.1,197.75,117.49,80.71,198.2,88.14,131.4,38.61,-43.26,644976.52,TIME_OUT,647772.35,0.43
2023-07-24 11:05:00,2023-07-24 11:35:00,GREEN,3,120.0,77.9,198.0,106.05,87.16,193.2,-935.14,129.88,38.14,-1065.02,643911.49,TIME_OUT,647772.35,0.6
2023-07-25 11:25:00,2023-07-25 11:55:00,YELLOW,2,101.4,62.1,163.58,98.15,64.02,162.17,-183.67,93.27,21.17,-276.94,643634.55,TIME_OUT,647772.35,0.64
2023-07-25 12:10:00,2023-07-25 12:13:00,YELLOW,2,100.55,62.55,163.18,104.1,83.71,187.81,3201.19,98.54,22.81,3102.65,646737.2,TARGET,647772.35,0.16
2023-07-25 12:15:00,2023-07-25 12:45:00,YELLOW,2,79.75,78.1,157.93,80.26,73.36,153.62,-559.75,91.07,20.25,-650.82,646086.39,TIME_OUT,647772.35,0.26
2023-07-25 12:50:00,2023-07-25 13:12:00,YELLOW,2,73.1,79.4,152.58,93.55,81.96,175.51,2981.67,95.18,21.33,2886.49,648972.88,TARGET,648972.88,0.0
2023-07-25 14:00:00,2023-07-25 14:30:00,YELLOW,2,81.35,66.25,147.67,66.62,76.31,142.93,-616.89,88.07,18.89,-704.96,648267.92,TIME_OUT,648972.88,0.11
2023-07-26 10:45:00,2023-07-26 11:15:00,YELLOW,2,64.4,62.85,127.31,63.32,62.17,125.49,-237.43,82.9,16.43,-320.34,647947.58,TIME_OUT,648972.88,0.16
2023-07-26 11:20:00,2023-07-26 11:50:00,YELLOW,2,61.0,64.8,125.86,63.52,60.42,123.94,-250.24,82.47,16.24,-332.71,647614.88,TIME_OUT,648972.88,0.21
2023-07-26 12:05:00,2023-07-26 12:35:00,YELLOW,2,66.9,56.5,123.46,60.92,60.62,121.54,-249.92,81.79,15.93,-331.72,647283.16,TIME_OUT,648972.88,0.26
2023-07-26 12:50:00,2023-07-26 13:20:00,YELLOW,2,61.4,60.6,122.06,61.62,57.27,118.89,-412.16,81.14,15.66,-493.3,646789.86,TIME_OUT,648972.88,0.34
2023-07-26 14:40:00,2023-07-26 15:00:00,YELLOW,2,49.45,61.6,111.11,69.17,63.97,133.13,2863.62,83.24,15.88,2780.38,649570.24,TARGET,649570.24,0.0
2023-07-28 10:10:00,2023-07-28 10:40:00,GREEN,3,130.95,87.55,218.61,102.6,106.0,208.6,-1952.65,137.03,41.65,-2089.68,647480.57,TIME_OUT,649570.24,0.32
2023-07-28 10:45:00,2023-07-28 11:15:00,GREEN,3,99.9,109.1,209.1,126.14,90.9,217.04,1547.7,138.55,41.55,1409.15,648889.71,TIME_OUT,649570.24,0.1
2023-07-28 11:50:00,2023-07-28 12:20:00,GREEN,3,113.7,94.8,208.6,106.25,98.8,205.05,-693.58,134.77,40.33,-828.36,648061.36,TIME_OUT,649570.24,0.23
2023-07-28 12:25:00,2023-07-28 12:55:00,GREEN,3,105.1,100.15,205.35,107.45,97.75,205.2,-30.28,134.45,40.03,-164.73,647896.63,TIME_OUT,649570.24,0.26
2023-07-28 13:15:00,2023-07-28 13:45:00,GREEN,3,116.45,88.35,204.9,125.74,78.51,204.25,-127.64,134.1,39.89,-261.74,647634.89,TIME_OUT,649570.24,0.3
2023-07-28 13:55:00,2023-07-28 14:25:00,GREEN,3,99.65,101.05,200.8,124.39,77.66,202.05,243.47,132.95,39.28,110.52,647745.41,TIME_OUT,649570.24,0.28
2023-07-28 14:40:00,2023-07-28 15:10:00,GREEN,3,112.6,83.7,196.4,109.3,79.36,188.66,-1509.79,128.29,37.54,-1638.08,646107.33,TIME_OUT,649570.24,0.53
2023-07-31 09:45:00,2023-07-31 10:15:00,GREEN,3,94.7,84.8,179.59,112.64,65.52,178.16,-278.63,123.1,34.88,-401.73,645705.6,TIME_OUT,649570.24,0.59
2023-07-31 10:30:00,2023-07-31 10:39:00,GREEN,3,84.7,86.95,171.74,109.3,83.76,193.05,4156.93,126.81,35.57,4030.12,649735.72,TARGET,649735.72,0.0
2023-07-31 11:15:00,2023-07-31 11:45:00,YELLOW,1,89.55,79.7,169.33,105.9,67.57,173.46,268.36,71.62,11.14,196.74,649932.46,TIME_OUT,649932.46,0.0
2023-08-01 10:15:00,2023-08-01 10:31:00,YELLOW,2,58.9,76.85,135.82,79.66,72.86,152.52,2171.76,89.14,18.74,2082.61,652015.07,TARGET,652015.07,0.0
2023-08-01 11:15:00,2023-08-01 11:45:00,YELLOW,2,62.5,73.95,136.52,69.27,65.02,134.28,-290.6,85.43,17.6,-376.03,651639.04,TIME_OUT,652015.07,0.06
2023-08-01 11:50:00,2023-08-01 12:10:00,GREEN,4,63.2,72.0,135.27,82.36,77.21,159.57,6318.67,133.92,38.33,6184.75,657823.8,TARGET,657823.8,0.0
2023-08-01 13:05:00,2023-08-01 13:35:00,YELLOW,2,84.95,53.15,138.17,75.26,72.71,147.98,1274.9,88.38,18.6,1186.52,659010.31,TIME_OUT,659010.31,0.0
2023-08-01 13:55:00,2023-08-01 14:25:00,YELLOW,2,65.2,61.9,127.16,64.67,59.97,124.64,-328.37,82.72,16.37,-411.08,658599.23,TIME_OUT,659010.31,0.06
2023-08-01 14:30:00,2023-08-01 15:00:00,YELLOW,2,68.15,56.25,124.46,64.22,60.77,124.99,68.29,82.58,16.21,-14.3,658584.93,TIME_OUT,659010.31,0.06
2023-08-02 14:40:00,2023-08-02 15:10:00,YELLOW,2,64.0,53.4,117.46,63.82,66.77,130.58,1706.38,83.2,16.12,1623.18,660208.11,TIME_OUT,660208.11,0.0
2023-08-04 10:10:00,2023-08-04 10:16:00,GREEN,3,91.15,102.85,194.1,116.84,106.45,223.29,5692.3,138.76,40.7,5553.54,665761.65,TARGET,665761.65,0.0
2023-08-04 10:20:00,2023-08-04 10:50:00,GREEN,3,93.1,102.85,196.05,110.39,86.86,197.25,234.65,130.91,38.35,103.74,665865.39,TIME_OUT,665865.39,0.0
2023-08-04 10:55:00,2023-08-04 11:25:00,GREEN,3,109.2,89.15,198.45,111.44,85.81,197.25,-233.58,131.19,38.58,-364.77,665500.62,TIME_OUT,665865.39,0.05
2023-08-04 12:05:00,2023-08-04 12:35:00,GREEN,3,102.45,91.05,193.6,102.3,88.46,190.75,-554.22,128.62,37.47,-682.84,664817.78,TIME_OUT,665865.39,0.16
2023-08-04 12:40:00,2023-08-04 13:10:00,GREEN,3,100.3,89.85,190.25,109.05,80.26,189.31,-183.26,127.78,37.01,-311.04,664506.74,TIME_OUT,665865.39,0.2
2023-08-04 13:15:00,2023-08-04 13:45:00,GREEN,3,105.65,82.25,187.99,92.1,94.7,186.81,-231.54,126.75,36.54,-358.29,664148.45,TIME_OUT,665865.39,0.26
2023-08-04 14:20:00,2023-08-04 14:50:00,GREEN,3,92.4,90.2,182.69,106.65,77.61,184.26,305.47,125.35,35.78,180.12,664328.58,TIME_OUT,665865.39,0.23
2023-08-04 15:00:00,2023-08-04 15:10:00,GREEN,3,86.35,94.05,180.49,110.04,76.01,186.06,1085.51,125.65,35.74,959.86,665288.43,EOD,665865.39,0.09
2023-08-07 10:10:00,2023-08-07 10:40:00,GREEN,4,89.65,73.8,163.53,71.91,87.01,158.92,-1198.92,137.98,41.92,-1336.9,663951.53,TIME_OUT,665865.39,0.29
2023-08-07 10:45:00,2023-08-07 11:15:00,GREEN,4,95.2,66.75,162.03,81.41,80.46,161.87,-42.11,138.97,42.11,-181.08,663770.45,TIME_OUT,665865.39,0.31
2023-08-07 14:35:00,2023-08-07 15:05:00,YELLOW,2,72.55,75.95,148.57,73.96,73.96,147.93,-84.27,89.17,19.27,-173.44,663597.01,TIME_OUT,665865.39,0.34
2023-08-08 11:50:00,2023-08-08 12:18:00,GREEN,4,74.4,66.2,140.67,78.81,83.91,162.72,5732.56,136.05,39.44,5596.51,669193.52,TARGET,669193.52,0.0
2023-08-08 12:40:00,2023-08-08 13:10:00,GREEN,5,70.55,65.45,136.07,76.31,57.77,134.08,-645.15,142.58,43.9,-787.73,668405.79,TIME_OUT,669193.52,0.12
2023-08-08 13:15:00,2023-08-08 13:19:00,YELLOW,2,57.1,74.05,131.22,82.96,69.47,152.42,2757.06,88.77,18.44,2668.29,671074.08,TARGET,671074.08,0.0
2023-08-08 13:20:00,2023-08-08 13:50:00,YELLOW,2,61.0,68.65,129.71,77.56,55.22,132.78,398.94,84.6,17.06,314.34,671388.43,TIME_OUT,671388.43,0.0
2023-08-08 14:15:00,2023-08-08 14:22:00,GREEN,5,54.4,75.4,129.86,78.16,73.16,151.32,6974.31,150.3,45.69,6824.01,678212.43,TARGET,678212.43,0.0
2023-08-08 14:25:00,2023-08-08 14:55:00,GREEN,5,61.4,64.4,125.86,65.17,61.67,126.84,316.44,136.88,41.06,179.56,678391.99,TIME_OUT,678391.99,0.0
2023-08-09 10:35:00,2023-08-09 11:05:00,YELLOW,2,48.0,74.0,122.06,46.13,76.11,122.24,23.12,81.83,15.88,-58.71,678333.28,TIME_OUT,678391.99,0.01
2023-08-09 11:10:00,2023-08-09 11:40:00,YELLOW,2,71.5,50.8,122.36,54.17,74.71,128.89,848.17,83.23,16.33,764.94,679098.23,TIME_OUT,679098.23,0.0
2023-08-09 11:50:00,2023-08-09 12:20:00,YELLOW,2,50.5,67.85,118.41,49.08,66.47,115.54,-372.71,80.16,15.21,-452.87,678645.36,TIME_OUT,679098.23,0.07
2023-08-09 12:30:00,2023-08-09 13:00:00,YELLOW,3,52.55,61.05,113.66,55.92,56.17,112.09,-304.76,95.03,22.01,-399.79,678245.56,TIME_OUT,679098.23,0.13
2023-08-09 13:05:00,2023-08-09 13:35:00,YELLOW,3,59.8,53.3,113.16,60.42,47.48,107.9,-1025.8,93.67,21.55,-1119.47,677126.09,TIME_OUT,679098.23,0.29
2023-08-09 13:40:00,2023-08-09 14:03:00,YELLOW,3,61.0,47.55,108.6,70.66,60.62,131.28,4422.61,100.4,23.39,4322.21,681448.3,TARGET,681448.3,0.0
2023-08-11 10:15:00,2023-08-11 10:45:00,GREEN,3,109.7,77.6,187.39,113.29,74.01,187.31,-17.03,126.83,36.53,-143.87,681304.43,TIME_OUT,681448.3,0.02
2023-08-11 10:50:00,2023-08-11 11:20:00,GREEN,3,115.0,72.4,187.49,109.75,73.21,182.96,-884.37,125.5,36.12,-1009.87,680294.57,TIME_OUT,681448.3,0.17
2023-08-11 11:25:00,2023-08-11 11:55:00,GREEN,3,110.2,73.3,183.59,98.6,83.76,182.36,-240.43,124.86,35.68,-365.29,679929.27,TIME_OUT,681448.3,0.22
2023-08-11 12:05:00,2023-08-11 12:35:00,YELLOW,1,102.7,78.75,181.54,103.7,77.86,181.56,1.2,72.93,11.8,-71.73,679857.55,TIME_OUT,681448.3,0.23
2023-08-11 12:40:00,2023-08-11 13:10:00,GREEN,3,104.9,76.4,181.39,93.35,80.71,174.06,-1428.91,122.04,34.66,-1550.94,678306.6,TIME_OUT,681448.3,0.46
2023-08-11 13:35:00,2023-08-11 13:47:00,GREEN,4,88.3,82.1,170.49,112.54,85.76,198.3,7232.06,155.33,47.94,7076.73,685383.33,TARGET,685383.33,0.0
2023-08-11 13:50:00,2023-08-11 13:53:00,YELLOW,2,87.0,82.6,169.68,109.1,87.61,196.7,3512.18,100.87,23.82,3411.31,688794.64,TARGET,688794.64,0.0
2023-08-11 13:55:00,2023-08-11 14:16:00,GREEN,4,84.1,85.6,169.78,111.09,84.16,195.25,6621.54,153.96,47.45,6467.58,695262.22,TARGET,695262.22,0.0
2023-08-11 14:20:00,2023-08-11 14:50:00,YELLOW,2,108.4,66.35,174.84,104.85,84.76,189.61,1919.81,99.8,23.69,1820.01,697082.23,TIME_OUT,697082.23,0.0
2023-08-11 14:55:00,2023-08-11 15:10:00,GREEN,4,108.95,66.7,175.74,129.39,54.92,184.31,2228.19,150.35,46.81,2077.84,699160.07,EOD,699160.07,0.0
2023-08-14 10:30:00,2023-08-14 11:00:00,YELLOW,2,96.95,60.05,157.08,89.16,63.02,152.17,-637.6,90.7,20.1,-728.3,698431.77,TIME_OUT,699160.07,0.1
2023-08-14 11:05:00,2023-08-14 11:35:00,YELLOW,2,90.0,63.25,153.33,78.56,79.61,158.17,629.75,91.65,20.25,538.1,698969.87,TIME_OUT,699160.07,0.03
2023-08-14 12:20:00,2023-08-14 12:30:00,GREEN,4,62.85,83.7,146.62,89.06,82.51,171.56,6484.63,140.62,41.36,6344.02,705313.89,TARGET,705313.89,0.0
2023-08-14 12:45:00,2023-08-14 13:15:00,YELLOW,2,83.4,63.3,146.77,81.01,64.62,145.63,-149.01,88.56,19.01,-237.56,705076.32,TIME_OUT,705313.89,0.03
2023-08-14 13:20:00,2023-08-14 13:50:00,YELLOW,2,78.0,66.4,144.47,76.96,63.17,140.13,-564.5,87.25,18.5,-651.74,704424.58,TIME_OUT,705313.89,0.13
2023-08-16 11:00:00,2023-08-16 11:30:00,YELLOW,3,44.2,68.9,113.16,46.68,62.87,109.55,-704.21,94.18,21.71,-798.4,703626.18,TIME_OUT,705313.89,0.24
2023-08-16 11:50:00,2023-08-16 12:20:00,YELLOW,3,62.95,45.8,108.8,45.83,67.67,113.49,914.33,94.91,21.67,819.42,704445.6,TIME_OUT,705313.89,0.12
2023-08-16 12:25:00,2023-08-16 12:55:00,YELLOW,3,45.35,60.15,105.55,57.22,50.97,108.2,515.41,92.89,20.84,422.52,704868.12,TIME_OUT,705313.89,0.06
2023-08-16 13:25:00,2023-08-16 13:30:00,YELLOW,3,41.7,58.4,100.15,62.77,61.07,123.84,4619.16,97.12,21.84,4522.04,709390.16,TARGET,709390.16,0.0
2023-08-16 13:50:00,2023-08-16 13:56:00,YELLOW,3,39.25,60.25,99.55,60.27,60.32,120.59,4102.79,96.04,21.46,4006.74,713396.9,TARGET,713396.9,0.0
2023-08-16 14:05:00,2023-08-16 14:35:00,YELLOW,3,59.15,39.0,98.2,36.78,57.42,94.2,-779.26,87.71,18.76,-866.96,712529.94,TIME_OUT,713396.9,0.12
2023-08-16 14:45:00,2023-08-16 14:57:00,YELLOW,3,38.95,56.2,95.2,60.62,56.37,116.99,4249.81,94.43,20.69,4155.38,716685.32,TARGET,716685.32,0.0
2023-08-18 10:30:00,2023-08-18 10:37:00,GREEN,3,109.4,78.15,187.64,111.04,100.75,211.79,4709.3,134.46,38.95,4574.85,721260.17,TARGET,721260.17,0.0
2023-08-18 10:40:00,2023-08-18 11:10:00,GREEN,3,107.1,80.2,187.39,84.66,97.05,181.71,-1108.49,125.1,35.99,-1233.59,720026.59,TIME_OUT,721260.17,0.17
2023-08-18 11:15:00,2023-08-18 11:45:00,GREEN,3,110.25,74.55,184.89,94.65,96.1,190.75,1143.12,127.62,36.63,1015.51,721042.1,TIME_OUT,721260.17,0.03
2023-08-18 12:15:00,2023-08-18 12:45:00,GREEN,4,94.0,83.7,177.79,87.91,87.96,175.86,-500.97,147.17,45.97,-648.15,720393.95,TIME_OUT,721260.17,0.12
2023-08-18 12:55:00,2023-08-18 13:25:00,GREEN,4,81.9,94.05,176.04,96.95,81.61,178.56,655.9,148.02,46.1,507.88,720901.83,TIME_OUT,721260.17,0.05
2023-08-18 13:30:00,2023-08-18 14:00:00,GREEN,4,76.3,101.6,177.99,100.8,83.41,184.21,1616.91,150.66,47.09,1466.26,722368.09,TIME_OUT,722368.09,0.0
2023-08-18 14:50:00,2023-08-18 15:02:00,GREEN,4,79.85,91.5,171.44,100.05,97.15,197.2,6699.08,155.02,47.92,6544.05,728912.14,TARGET,728912.14,0.0
2023-08-21 10:30:00,2023-08-21 11:00:00,YELLOW,2,68.95,84.25,153.28,69.97,81.31,151.27,-260.3,90.22,19.8,-350.52,728561.62,TIME_OUT,728912.14,0.05
2023-08-21 11:40:00,2023-08-21 12:05:00,GREEN,4,74.8,76.1,150.98,76.96,98.15,175.11,6275.61,142.75,42.39,6132.86,734694.48,TARGET,734694.48,0.0
2023-08-21 12:10:00,2023-08-21 12:16:00,GREEN,5,57.1,92.65,149.82,74.81,99.4,174.21,7926.09,165.95,52.66,7760.14,742454.61,TARGET,742454.61,0.0
2023-08-21 12:20:00,2023-08-21 12:50:00,GREEN,5,52.85,97.65,150.58,58.52,86.96,145.48,-1656.86,151.25,48.11,-1808.11,740646.51,TIME_OUT,742454.61,0.24
